"npc_name","scripted_npc","npc_role","zone_short_name","zone_long_name","zone_expansion","zone_expansion_name","spawn_x","spawn_y","spawn_z","is_merchant","min_expansion_number","min_expansion","max_expansion_number","max_expansion"
"Uawn_Betell","No","General Supplies","neriaka","Neriak - Foreign Quarter","0","Classic","-227.00","246.00","16.50","Yes","0","Classic","-1","Not specified / no maximum"
"Uglan","No","","neriaka","Neriak - Foreign Quarter","0","Classic","-317.00","-371.88","5.63","No","0","Classic","-1","Not specified / no maximum"
"Vala_Tanbor","No","General Supplies","neriaka","Neriak - Foreign Quarter","0","Classic","-215.00","210.00","2.50","Yes","0","Classic","-1","Not specified / no maximum"
"Wiska","No","Brewing Supplies","neriaka","Neriak - Foreign Quarter","0","Classic","-104.00","159.00","19.63","Yes","0","Classic","-1","Not specified / no maximum"
"X`Ta_Tempi","No","","neriaka","Neriak - Foreign Quarter","0","Classic","-30.00","0.00","45.00","No","0","Classic","-1","Not specified / no maximum"
"X`Ta_Timpi","No","","neriaka","Neriak - Foreign Quarter","0","Classic","-37.00","1.00","45.00","No","0","Classic","-1","Not specified / no maximum"
"X`Ta_Tompi","No","","neriaka","Neriak - Foreign Quarter","0","Classic","-50.00","-13.00","45.00","No","0","Classic","-1","Not specified / no maximum"
"Yala_Thiss","No","General Supplies","neriaka","Neriak - Foreign Quarter","0","Classic","-264.88","242.88","2.50","Yes","0","Classic","-1","Not specified / no maximum"
"Andara_C`Luzz","No","Fletching Supplies","neriakb","Neriak - Commons","0","Classic","-1062.00","-135.00","-37.75","Yes","0","Classic","-1","Not specified / no maximum"
"Antian_F`Lok","No","Banker","neriakb","Neriak - Commons","0","Classic","-918.00","46.00","-52.75","No","0","Classic","-1","Not specified / no maximum"
"Asyln_C`Luzz","No","Wizard Guildmaster","neriakb","Neriak - Commons","0","Classic","-900.00","132.00","17.13","No","0","Classic","-1","Not specified / no maximum"
"Belux_J`Ver","No","Magician Guildmaster","neriakb","Neriak - Commons","0","Classic","-926.00","128.00","-38.75","No","0","Classic","-1","Not specified / no maximum"
"Camia_V`Retta","No","Enchanter Guildmaster","neriakb","Neriak - Commons","0","Classic","-963.00","156.00","-38.75","No","0","Classic","-1","Not specified / no maximum"
"Cizzar_J`Axx","No","Magician Spells","neriakb","Neriak - Commons","0","Classic","-924.00","134.00","-38.75","Yes","0","Classic","-1","Not specified / no maximum"
"Dianax_C`Luzz","No","Fletching Supplies","neriakb","Neriak - Commons","0","Classic","-1064.00","-147.00","-37.75","Yes","0","Classic","-1","Not specified / no maximum"
"Dissa_C`Luzz","No","Wizard Spells","neriakb","Neriak - Commons","0","Classic","-898.00","167.00","-38.75","Yes","0","Classic","-1","Not specified / no maximum"
"Dragoon_V`Retta","No","","neriakb","Neriak - Commons","0","Classic","-639.00","-85.00","-24.75","No","0","Classic","-1","Not specified / no maximum"
"Draxiz_N`Ryt","No","","neriakb","Neriak - Commons","0","Classic","-985.00","119.00","3.13","No","0","Classic","-1","Not specified / no maximum"
"Drizm_J`Axx","No","Enchanter Guildmaster","neriakb","Neriak - Commons","0","Classic","-938.00","133.00","-24.75","No","0","Classic","-1","Not specified / no maximum"
"Dunred_M`Trik","No","General Supplies","neriakb","Neriak - Commons","0","Classic","-866.00","71.00","-52.75","Yes","0","Classic","-1","Not specified / no maximum"
"Exterminator_Damasi","No","","neriakb","Neriak - Commons","0","Classic","-925.00","-26.00","-38.13","No","5","Legacy of Ykesha","-1","Not specified / no maximum"
"Felok_N`Tan","No","Armor","neriakb","Neriak - Commons","0","Classic","-915.00","34.00","-38.75","Yes","0","Classic","-1","Not specified / no maximum"
"Firon_Dernkal","No","","neriakb","Neriak - Commons","0","Classic","-1109.00","-83.00","3.75","No","0","Classic","-1","Not specified / no maximum"
"Fleshweaver_T`soma","No","","neriakb","Neriak - Commons","0","Classic","-486.00","-77.00","-24.75","No","5","Legacy of Ykesha","-1","Not specified / no maximum"
"Frivsa_Punox","No","General Supplies","neriakb","Neriak - Commons","0","Classic","-1238.00","35.00","3.13","Yes","0","Classic","-1","Not specified / no maximum"
"Garren_D`Vek","No","Tailoring Supplies","neriakb","Neriak - Commons","0","Classic","-996.00","-4.00","-38.75","Yes","4","Planes of Power","-1","Not specified / no maximum"
"Gath_N`Mare","No","Wizard Guildmaster","neriakb","Neriak - Commons","0","Classic","-963.00","142.00","-38.75","No","0","Classic","-1","Not specified / no maximum"
"Genzal_R`Jyen","No","Magician Supplies","neriakb","Neriak - Commons","0","Classic","-919.00","119.00","-38.75","Yes","0","Classic","-1","Not specified / no maximum"
"Glazn_D`Unnar","No","Smithing Supplies","neriakb","Neriak - Commons","0","Classic","-796.00","46.00","-65.75","Yes","0","Classic","-1","Not specified / no maximum"
"Guard_F`Lok","No","","neriakb","Neriak - Commons","0","Classic","-630.00","-71.00","-24.75","No","0","Classic","-1","Not specified / no maximum"
"Guard_K`Jartan","No","","neriakb","Neriak - Commons","0","Classic","-667.00","-49.00","-24.80","No","0","Classic","-1","Not specified / no maximum"
"Guard_N`Mar","No","","neriakb","Neriak - Commons","0","Classic","-906.00","-78.00","-10.75","No","0","Classic","-1","Not specified / no maximum"
"Guard_N`Mar","No","","neriakb","Neriak - Commons","0","Classic","-817.75","125.00","-38.75","No","0","Classic","-1","Not specified / no maximum"
"Guard_S`Tai","No","","neriakb","Neriak - Commons","0","Classic","-906.00","-21.00","-10.75","No","0","Classic","-1","Not specified / no maximum"
"Guard_To`Biath","No","","neriakb","Neriak - Commons","0","Classic","-1003.00","-219.00","-38.75","No","0","Classic","-1","Not specified / no maximum"
"Halvn_B`Div","No","Smithing Supplies","neriakb","Neriak - Commons","0","Classic","-985.00","-131.00","-24.75","Yes","0","Classic","-1","Not specified / no maximum"
"Issva_H`Rugla","No","Weapons","neriakb","Neriak - Commons","0","Classic","-1123.00","-74.00","-52.75","Yes","4","Planes of Power","-1","Not specified / no maximum"
"Isvan_S`Lon","No","","neriakb","Neriak - Commons","0","Classic","-1029.50","-271.13","-36.75","No","0","Classic","-1","Not specified / no maximum"
"Jarrex_N`Ryt","No","Warrior Guildmaster","neriakb","Neriak - Commons","0","Classic","-1151.00","-28.00","-52.75","No","0","Classic","-1","Not specified / no maximum"
"Jayna_D`Bious","No","Magician Guildmaster","neriakb","Neriak - Commons","0","Classic","-969.00","149.00","-38.75","No","0","Classic","-1","Not specified / no maximum"
"Jucra_V`Lask","No","Magician Guildmaster","neriakb","Neriak - Commons","0","Classic","-876.00","133.00","17.13","No","0","Classic","-1","Not specified / no maximum"
"Kis_K`Jartan","No","Wizard Spells","neriakb","Neriak - Commons","0","Classic","-874.00","172.00","-38.75","Yes","0","Classic","-1","Not specified / no maximum"
"Kizya_D`Dbth","No","Enchanter Spells","neriakb","Neriak - Commons","0","Classic","-925.00","176.00","-38.75","Yes","0","Classic","-1","Not specified / no maximum"
"Klan_K`Jartan","No","","neriakb","Neriak - Commons","0","Classic","-1096.00","-64.00","-38.75","No","0","Classic","-1","Not specified / no maximum"
"Krivn_S`Tai","No","Armor","neriakb","Neriak - Commons","0","Classic","-886.00","63.00","-38.75","Yes","4","Planes of Power","-1","Not specified / no maximum"
"Kwilrz_Vn`Ycxa","No","","neriakb","Neriak - Commons","0","Classic","-862.00","78.00","-52.80","No","4","Planes of Power","-1","Not specified / no maximum"
"Leatherfoot_Deputy","No","","neriakb","Neriak - Commons","0","Classic","-972.88","-256.88","-49.00","No","0","Classic","-1","Not specified / no maximum"
"Litz_B`Div","No","Enchanter Spells","neriakb","Neriak - Commons","0","Classic","-955.00","130.00","-24.75","Yes","0","Classic","-1","Not specified / no maximum"
"Lizza_D`Unnar","No","Enchanter Spells","neriakb","Neriak - Commons","0","Classic","-924.00","166.00","-38.75","Yes","0","Classic","-1","Not specified / no maximum"
"Lynsalai_T`Nyal","No","Parcels and General Supplies","neriakb","Neriak - Commons","0","Classic","-808.00","107.00","-38.75","Yes","5","Legacy of Ykesha","-1","Not specified / no maximum"
"Lysanda_S`Kor","No","General Supplies","neriakb","Neriak - Commons","0","Classic","-1218.00","40.00","-10.75","Yes","0","Classic","-1","Not specified / no maximum"
"Mak_Ixtaz","No","Wizard Spells","neriakb","Neriak - Commons","0","Classic","-896.00","172.00","-38.75","Yes","0","Classic","-1","Not specified / no maximum"
"Mariz_Ixtaz","No","Fishing Supplies","neriakb","Neriak - Commons","0","Classic","-938.00","-163.00","-38.75","Yes","0","Classic","-1","Not specified / no maximum"
"Marza_T`Kix","No","Alchemy Supplies","neriakb","Neriak - Commons","0","Classic","-875.00","20.00","-52.75","Yes","0","Classic","-1","Not specified / no maximum"
"Mavin_D`Dbth","No","Magician Guildmaster","neriakb","Neriak - Commons","0","Classic","-943.00","163.00","-24.75","No","0","Classic","-1","Not specified / no maximum"
"Mignar_Mi`Draskch","No","Wizard Spells","neriakb","Neriak - Commons","0","Classic","-952.00","154.00","-38.75","Yes","0","Classic","-1","Not specified / no maximum"
"Mikaela_S`Kor","No","Armor","neriakb","Neriak - Commons","0","Classic","-1002.00","-5.00","-38.75","Yes","0","Classic","-1","Not specified / no maximum"
"Mirzna_N`Mar","No","Wizard Supplies","neriakb","Neriak - Commons","0","Classic","-875.00","167.00","-38.75","Yes","0","Classic","-1","Not specified / no maximum"
"Morgalanth_Tal`Raeloen","No","","neriakb","Neriak - Commons","0","Classic","-951.00","146.00","-24.75","No","4","Planes of Power","-1","Not specified / no maximum"
"Mys_S`Tai","No","Magician Spells","neriakb","Neriak - Commons","0","Classic","-955.00","164.00","-24.75","Yes","0","Classic","-1","Not specified / no maximum"
"Narex_T`Vem","No","Warrior Guildmaster","neriakb","Neriak - Commons","0","Classic","-1144.00","-36.00","-52.75","No","0","Classic","-1","Not specified / no maximum"
"Nekola_N`Ryt","No","Jewelcrafting Supplies","neriakb","Neriak - Commons","0","Classic","-931.00","81.00","-24.75","Yes","0","Classic","-1","Not specified / no maximum"
"Niz_L`Crit","No","Baking Supplies","neriakb","Neriak - Commons","0","Classic","-884.00","82.00","-52.75","Yes","0","Classic","-1","Not specified / no maximum"
"Olavn_N`Mar","No","","neriakb","Neriak - Commons","0","Classic","-996.00","151.00","-24.75","No","0","Classic","-1","Not specified / no maximum"
"Opal_H`Rugla","No","Weapons","neriakb","Neriak - Commons","0","Classic","-866.00","60.00","-38.75","Yes","0","Classic","-1","Not specified / no maximum"
"Opizel_G`Efia","No","Wizard Guildmaster","neriakb","Neriak - Commons","0","Classic","-884.00","174.00","-38.75","No","0","Classic","-1","Not specified / no maximum"
"Pisna_H`Rugla","No","Magician Spells","neriakb","Neriak - Commons","0","Classic","-911.00","133.00","-38.75","Yes","0","Classic","-1","Not specified / no maximum"
"Priest_of_Discord","No","","neriakb","Neriak - Commons","0","Classic","-567.00","-68.00","-38.13","No","0","Classic","-1","Not specified / no maximum"
"Ranza_S`lon","No","Magician Spells","neriakb","Neriak - Commons","0","Classic","-924.00","121.00","-38.75","Yes","0","Classic","-1","Not specified / no maximum"
"Razran_F`Lok","No","","neriakb","Neriak - Commons","0","Classic","-987.13","119.00","3.10","No","0","Classic","-1","Not specified / no maximum"
"Rista_S`lon","No","General Supplies","neriakb","Neriak - Commons","0","Classic","-1011.00","-152.00","-24.75","Yes","0","Classic","-1","Not specified / no maximum"
"Riv_N`Mar","No","Magician Spells","neriakb","Neriak - Commons","0","Classic","-977.00","141.00","-38.75","Yes","0","Classic","-1","Not specified / no maximum"
"Ryoz_K`Tarn","No","Enchanter Guildmaster","neriakb","Neriak - Commons","0","Classic","-902.00","151.00","17.13","No","0","Classic","-1","Not specified / no maximum"
"Rysva_To`Biath","No","General Supplies","neriakb","Neriak - Commons","0","Classic","-848.00","11.00","-66.75","Yes","0","Classic","-1","Not specified / no maximum"
"Seloxia_Punox","No","Warrior Guildmaster","neriakb","Neriak - Commons","0","Classic","-1127.00","24.00","-48.75","No","0","Classic","-1","Not specified / no maximum"
"Shanez_X`Teria","No","Wizard Guildmaster","neriakb","Neriak - Commons","0","Classic","-925.00","160.00","-24.75","No","0","Classic","-1","Not specified / no maximum"
"Sivy_G`Noir","No","Smithing Supplies","neriakb","Neriak - Commons","0","Classic","-799.00","61.00","-65.75","Yes","0","Classic","-1","Not specified / no maximum"
"Svlis_C`Luzz","No","General Supplies","neriakb","Neriak - Commons","0","Classic","-1239.00","-90.00","3.13","Yes","0","Classic","-1","Not specified / no maximum"
"Syrn_L`Crit","No","","neriakb","Neriak - Commons","0","Classic","-900.00","139.00","17.13","Yes","0","Classic","-1","Not specified / no maximum"
"Tal_G`Noir","No","Enchanter Spells","neriakb","Neriak - Commons","0","Classic","-976.00","156.00","-38.75","Yes","0","Classic","-1","Not specified / no maximum"
"Tenso_H`Rugla","No","General Supplies","neriakb","Neriak - Commons","0","Classic","-1042.00","-153.00","-38.75","Yes","0","Classic","-1","Not specified / no maximum"
"Tizzy_C`Luzz","No","Enchanter Spells","neriakb","Neriak - Commons","0","Classic","-911.00","175.00","-38.75","Yes","0","Classic","-1","Not specified / no maximum"
"Tkaz_H`Rugla","No","General Spells","neriakb","Neriak - Commons","0","Classic","-970.00","162.00","-25.75","Yes","0","Classic","-1","Not specified / no maximum"
"Treven_Ru`Soe","No","Smithing Supplies","neriakb","Neriak - Commons","0","Classic","-904.00","52.00","-38.75","Yes","0","Classic","-1","Not specified / no maximum"
"Trista_N`Ryt","No","Smithing Supplies","neriakb","Neriak - Commons","0","Classic","-857.00","70.00","-38.75","Yes","0","Classic","-1","Not specified / no maximum"
"Trizam_N`Tan","No","Warrior Guildmaster","neriakb","Neriak - Commons","0","Classic","-1143.00","-21.00","-52.75","No","0","Classic","-1","Not specified / no maximum"
"Utvex_D`Jerna","No","Enchanter Guildmaster","neriakb","Neriak - Commons","0","Classic","-912.00","169.00","-38.75","No","0","Classic","-1","Not specified / no maximum"
"Veca_S`Karn","No","Enchanter Supplies","neriakb","Neriak - Commons","0","Classic","-919.00","178.00","-38.75","Yes","0","Classic","-1","Not specified / no maximum"
"Volkoon_D`Dbth","No","General Supplies","neriakb","Neriak - Commons","0","Classic","-1030.00","-43.00","-38.75","Yes","0","Classic","-1","Not specified / no maximum"
"Vorshar_the_Despised","No","","neriakb","Neriak - Commons","0","Classic","-986.00","-154.00","-38.75","No","1","Ruins of Kunark","-1","Not specified / no maximum"
"Yegek_B`Larin","No","Warrior Guildmaster","neriakb","Neriak - Commons","0","Classic","-1217.00","-51.00","-24.75","No","0","Classic","-1","Not specified / no maximum"
"Zanotix_Ixtaz","No","Weapons","neriakb","Neriak - Commons","0","Classic","-868.00","81.00","-38.75","Yes","0","Classic","-1","Not specified / no maximum"
"Zartox_Ru`Soe","No","Jewelcrafting Supplies","neriakb","Neriak - Commons","0","Classic","-901.00","82.00","-24.75","Yes","0","Classic","-1","Not specified / no maximum"
"#Gribnor_the_Small","Yes","","neriakc","Neriak - 3rd Gate","0","Classic","-1643.38","1277.75","-68.00","No","0","Classic","-1","Not specified / no maximum"
"#Gribnor`s_Thug","Yes","","neriakc","Neriak - 3rd Gate","0","Classic","-1659.88","1282.38","-64.88","No","5","Legacy of Ykesha","-1","Not specified / no maximum"
"#Gribnor`s_Thug_","Yes","","neriakc","Neriak - 3rd Gate","0","Classic","-1629.13","1283.00","-64.88","No","5","Legacy of Ykesha","-1","Not specified / no maximum"
"Ambassador_Rylan","No","","neriakc","Neriak - 3rd Gate","0","Classic","-1412.00","847.00","-94.80","No","0","Classic","-1","Not specified / no maximum"
"Ash_C`Luzz","No","Magician Supplies","neriakc","Neriak - 3rd Gate","0","Classic","-1351.00","916.00","-52.75","Yes","0","Classic","-1","Not specified / no maximum"
"Camor_V`Retta","No","Shadow Knight Spells","neriakc","Neriak - 3rd Gate","0","Classic","-1277.00","1334.00","-80.75","Yes","0","Classic","-1","Not specified / no maximum"
"Cazum_N`Tan","No","Weapons","neriakc","Neriak - 3rd Gate","0","Classic","-1269.00","1335.00","-80.75","Yes","0","Classic","-1","Not specified / no maximum"
"Cecile_K`Jartan","No","General Supplies","neriakc","Neriak - 3rd Gate","0","Classic","-1413.00","910.00","-80.75","Yes","0","Classic","-1","Not specified / no maximum"
